start_node_id,end_node_id,relationship_type
1545359038,1514729613,CITES
1545359038,1526625950,CITES
1545359038,1574229996,CITES
1545359038,1591062000,CITES
1545359038,1672891595,CITES
1545359038,1689380074,CITES
1545359038,1965184317,CITES
1545359038,1987005090,CITES
1545359038,2000141049,CITES
1545359038,2001321150,CITES
1545359038,2004352874,CITES
1545359038,2008106366,CITES
1545359038,2008294142,CITES
1545359038,2034442203,CITES
1545359038,2037688519,CITES
1545359038,2039303449,CITES
1545359038,2076698873,CITES
1545359038,2085084839,CITES
1545359038,2086010529,CITES
1545359038,2110239019,CITES
1545359038,2127659271,CITES
1545359038,2177779121,CITES
1545359038,2557892554,CITES
1545359038,2911354805,CITES
1545359038,2913309218,CITES
1545359038,2945259913,CITES
1635116973,1979129485,CITES
1635116973,2001805670,CITES
1635116973,2011189621,CITES
1635116973,2022427243,CITES
1635116973,2071149410,CITES
1635116973,2093713825,CITES
1635116973,2122339611,CITES
1825060070,1932324423,CITES
1825060070,2111996486,CITES
1825060070,2116788702,CITES
1825060070,2140332639,CITES
1825060070,2171456057,CITES
1540223638,80914931,CITES
1540223638,157481519,CITES
1540223638,175994204,CITES
1540223638,1483025095,CITES
1540223638,1528076685,CITES
1540223638,2012748446,CITES
1540223638,2017103958,CITES
1540223638,2037732452,CITES
1540223638,2053190303,CITES
1540223638,2075434229,CITES
1540223638,2105660272,CITES
1540223638,2113778071,CITES
1540223638,2163178194,CITES
1540223638,2163775665,CITES
1491262044,1485481031,CITES
1491262044,1489132985,CITES
1491262044,1491854237,CITES
1491262044,1492538628,CITES
1491262044,1496801598,CITES
1491262044,1550761406,CITES
1491262044,1569083856,CITES
1491262044,1584180009,CITES
1491262044,1998368731,CITES
1491262044,2039596581,CITES
1491262044,2069512128,CITES
1491262044,2071680489,CITES
1491262044,2077958919,CITES
1491262044,2085388238,CITES
1491262044,2086042811,CITES
1491262044,2111310412,CITES
1491262044,2117682799,CITES
1491262044,2141836061,CITES
1491262044,2158553589,CITES
1491262044,2160577269,CITES
1491262044,2402135123,CITES
1491262044,2912690715,CITES
1605152326,1816611236,CITES
1605152326,1968787980,CITES
1605152326,2007558402,CITES
1605152326,2010452422,CITES
1605152326,2020889342,CITES
1605152326,2025554746,CITES
1605152326,2087086761,CITES
1605152326,2118866757,CITES
1605152326,2124153277,CITES
1811753873,1993742654,CITES
1811753873,2054486362,CITES
1811753873,2086037892,CITES
1631295847,1491318920,CITES
1631295847,1509578651,CITES
1631295847,1523901438,CITES
1631295847,1540310433,CITES
1631295847,1565838812,CITES
1631295847,1587157435,CITES
1631295847,1689907099,CITES
1631295847,2010657328,CITES
1631295847,2044240774,CITES
1631295847,2072764742,CITES
1631295847,2080133348,CITES
1631295847,2081189989,CITES
1631295847,2092103580,CITES
1631295847,2100369465,CITES
1631295847,2103201239,CITES
1631295847,2106163100,CITES
1631295847,2109355547,CITES
1631295847,2112452856,CITES
1631295847,2117247700,CITES
1631295847,2126310301,CITES
1631295847,2128061541,CITES
1631295847,2143401113,CITES
1631295847,2150950420,CITES
1631295847,2158454296,CITES
1631295847,2167833054,CITES
1965187559,63493895,CITES
1965187559,2049650335,CITES
1965187559,2059311901,CITES
1965187559,2088873887,CITES
1965187559,2090253867,CITES
1965187559,2130332717,CITES
1600605837,1484603737,CITES
1600605837,1494965429,CITES
1600605837,1498590645,CITES
1600605837,1502416796,CITES
1600605837,1510190168,CITES
1600605837,1529925669,CITES
1600605837,1617851311,CITES
1600605837,1970606468,CITES
1600605837,1973527459,CITES
1600605837,1979215153,CITES
1600605837,1981455414,CITES
1600605837,1995875735,CITES
1600605837,2041404167,CITES
1600605837,2096604262,CITES
1600605837,2099188893,CITES
1600605837,2119436952,CITES
1600605837,2151433956,CITES
1600605837,2151715405,CITES
1549238061,1520067393,CITES
1549238061,1538162050,CITES
1549238061,1966779627,CITES
1549238061,2008758328,CITES
1549238061,2115937516,CITES
1549238061,2338335491,CITES
1553693546,108058141,CITES
1553693546,751105825,CITES
1553693546,814235891,CITES
1553693546,1504986418,CITES
