start_node_id,end_node_id,relationship_type
1862740493,1153524033,PUBLISHED_IN
187505942,12943752,PUBLISHED_IN
1592272620,1177184315,PUBLISHED_IN
129619589,1175805213,PUBLISHED_IN
1969423858,171741597,PUBLISHED_IN
1584722274,6941720,PUBLISHED_IN
1563592604,1153524033,PUBLISHED_IN
1747723070,1200222865,PUBLISHED_IN
1531789027,,PUBLISHED_IN
1503167707,1176104424,PUBLISHED_IN
1524254575,1176514135,PUBLISHED_IN
1571549563,1153524033,PUBLISHED_IN
1906914439,157670870,PUBLISHED_IN
1567159507,2760694600,PUBLISHED_IN
1530798571,,PUBLISHED_IN
1967078875,110206669,PUBLISHED_IN
1605802622,2756318837,PUBLISHED_IN
1851462883,1180389419,PUBLISHED_IN
1979064340,99781599,PUBLISHED_IN
1963662159,38883057,PUBLISHED_IN
1980521624,92260147,PUBLISHED_IN
1679653852,1162450063,PUBLISHED_IN
1593411550,106296714,PUBLISHED_IN
1521159804,106296714,PUBLISHED_IN
1964424852,1195800536,PUBLISHED_IN
1974288421,147953040,PUBLISHED_IN
1583833076,1191904734,PUBLISHED_IN
1965416263,1130985203,PUBLISHED_IN
1967977479,,PUBLISHED_IN
1531637736,,PUBLISHED_IN
1561241081,,PUBLISHED_IN
1530127443,,PUBLISHED_IN
1715173658,1178070762,PUBLISHED_IN
1855365115,,PUBLISHED_IN
1512889044,1201110412,PUBLISHED_IN
1971883222,1130177464,PUBLISHED_IN
1532246640,2758740029,PUBLISHED_IN
1905291772,1157832733,PUBLISHED_IN
1844831399,57293258,PUBLISHED_IN
1595679280,1169806927,PUBLISHED_IN
1584215834,57293258,PUBLISHED_IN
1573884736,1145706541,PUBLISHED_IN
1582760478,,PUBLISHED_IN
1517509361,1141821850,PUBLISHED_IN
1683242238,1130451194,PUBLISHED_IN
1516432974,1180662882,PUBLISHED_IN
1482954786,139930977,PUBLISHED_IN
1971416129,90727058,PUBLISHED_IN
1528984509,1137528458,PUBLISHED_IN
1986264093,83150522,PUBLISHED_IN
1978889947,30338973,PUBLISHED_IN
1549993237,1153524033,PUBLISHED_IN
1500477099,1158589615,PUBLISHED_IN
1593428110,,PUBLISHED_IN
1884481057,,PUBLISHED_IN
1534882809,1123496967,PUBLISHED_IN
1588616748,1140213147,PUBLISHED_IN
144551192,9954729,PUBLISHED_IN
1505659502,1136861413,PUBLISHED_IN
60075760,140218187,PUBLISHED_IN
1817199704,1162793720,PUBLISHED_IN
1970026646,118992489,PUBLISHED_IN
5325007,1166230065,PUBLISHED_IN
1965888001,157670870,PUBLISHED_IN
1551740166,,PUBLISHED_IN
1984068726,38883057,PUBLISHED_IN
1500625029,1180662882,PUBLISHED_IN
1544810854,1177184315,PUBLISHED_IN
1514470655,2760694600,PUBLISHED_IN
1648431347,9954729,PUBLISHED_IN
1826173575,1191172908,PUBLISHED_IN
1580612324,106296714,PUBLISHED_IN
1479821208,1153524033,PUBLISHED_IN
1595672100,35593046,PUBLISHED_IN
1982750387,129573059,PUBLISHED_IN
1506453504,57293258,PUBLISHED_IN
1504633425,1177184315,PUBLISHED_IN
1666539389,1163618098,PUBLISHED_IN
1610688607,2535638237,PUBLISHED_IN
1965022641,141020589,PUBLISHED_IN
1848880877,1153524033,PUBLISHED_IN
1584216871,2757151199,PUBLISHED_IN
1588567874,,PUBLISHED_IN
1931130416,1158167855,PUBLISHED_IN
1502927489,1153524033,PUBLISHED_IN
1594459799,2756322194,PUBLISHED_IN
6458718,1203999783,PUBLISHED_IN
1961596382,1163264588,PUBLISHED_IN
1972348945,33562827,PUBLISHED_IN
1525804336,,PUBLISHED_IN
1515402129,57293258,PUBLISHED_IN
1495593089,57293258,PUBLISHED_IN
1630235098,,PUBLISHED_IN
1599611955,2606605052,PUBLISHED_IN
1572955246,1169806927,PUBLISHED_IN
1556953215,,PUBLISHED_IN
